,result,table,_start,_stop,_time,_value,_field,_measurement,eth_block,host,pol_block
,,1478,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:30:00Z,0,delta,delta_blocks,14461283,xmev-capture,14461282
,,1479,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:30:00Z,1,delta,delta_blocks,14462054,xmev-capture,14462053
,,1480,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:50:00Z,2,delta,delta_blocks,14461129,xmev-capture,14461129
,,1481,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-25T22:30:00Z,2,delta,delta_blocks,14458091,xmev-capture,14458090
,,1482,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:50:00Z,1,delta,delta_blocks,14462730,xmev-capture,14462730
,,1483,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:40:00Z,1,delta,delta_blocks,14462368,xmev-capture,14462367
,,1484,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:30:00Z,2,delta,delta_blocks,14461007,xmev-capture,14461007
,,1485,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:30:00Z,1,delta,delta_blocks,14461010,xmev-capture,14461009
,,1486,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:40:00Z,2,delta,delta_blocks,14461336,xmev-capture,14461336
,,1487,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:10:00Z,0,delta,delta_blocks,14461965,xmev-capture,14461964
,,1488,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:10:00Z,2,delta,delta_blocks,14461196,xmev-capture,14461196
,,1489,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:30:00Z,1,delta,delta_blocks,14462057,xmev-capture,14462056
,,1490,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:00:00Z,1,delta,delta_blocks,14461681,xmev-capture,14461680
,,1491,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:20:00Z,2,delta,delta_blocks,14462559,xmev-capture,14462558
,,1492,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:10:00Z,2,delta,delta_blocks,14461173,xmev-capture,14461173
,,1493,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:30:00Z,1,delta,delta_blocks,14461295,xmev-capture,14461294
,,1494,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:50:00Z,0,delta,delta_blocks,14461367,xmev-capture,14461366
,,1495,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:00:00Z,0,delta,delta_blocks,14460902,xmev-capture,14460901
,,1496,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:00:00Z,1,delta,delta_blocks,14462493,xmev-capture,14462492
,,1497,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:00:00Z,2,delta,delta_blocks,14460904,xmev-capture,14460903
,,1498,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:30:00Z,1,delta,delta_blocks,14462328,xmev-capture,14462327
,,1499,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:00:00Z,0,delta,delta_blocks,14462747,xmev-capture,14462745
,,1500,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:50:00Z,1,delta,delta_blocks,14462150,xmev-capture,14462150
,,1501,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:40:00Z,1,delta,delta_blocks,14462388,xmev-capture,14462387
,,1502,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:10:00Z,2,delta,delta_blocks,14462519,xmev-capture,14462518
,,1503,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:00:00Z,1,delta,delta_blocks,14462495,xmev-capture,14462494
,,1504,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:40:00Z,1,delta,delta_blocks,14461843,xmev-capture,14461843
,,1505,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:10:00Z,2,delta,delta_blocks,14460692,xmev-capture,14460692
,,1506,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:10:00Z,1,delta,delta_blocks,14462502,xmev-capture,14462501
,,1507,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:50:00Z,1,delta,delta_blocks,14462141,xmev-capture,14462140
,,1508,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:30:00Z,1,delta,delta_blocks,14462349,xmev-capture,14462348
,,1509,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:40:00Z,1,delta,delta_blocks,14461323,xmev-capture,14461323
,,1510,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:10:00Z,1,delta,delta_blocks,14461460,xmev-capture,14461459
,,1511,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:00:00Z,0,delta,delta_blocks,14461949,xmev-capture,14461948
,,1512,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:40:00Z,2,delta,delta_blocks,14461846,xmev-capture,14461846
,,1513,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:30:00Z,1,delta,delta_blocks,14462062,xmev-capture,14462061
,,1514,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:40:00Z,1,delta,delta_blocks,14461588,xmev-capture,14461587
,,1515,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:20:00Z,2,delta,delta_blocks,14461753,xmev-capture,14461753
,,1516,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:00:00Z,0,delta,delta_blocks,14460903,xmev-capture,14460901
,,1517,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:10:00Z,0,delta,delta_blocks,14461747,xmev-capture,14461746
,,1518,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:10:00Z,1,delta,delta_blocks,14461201,xmev-capture,14461201
,,1519,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:30:00Z,0,delta,delta_blocks,14461019,xmev-capture,14461018
,,1520,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:00:00Z,2,delta,delta_blocks,14460916,xmev-capture,14460916
,,1521,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:20:00Z,1,delta,delta_blocks,14462290,xmev-capture,14462289
,,1522,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:20:00Z,2,delta,delta_blocks,14462025,xmev-capture,14462025
,,1523,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:40:00Z,0,delta,delta_blocks,14462409,xmev-capture,14462408
,,1524,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:30:00Z,1,delta,delta_blocks,14461806,xmev-capture,14461805
,,1525,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:20:00Z,1,delta,delta_blocks,14461498,xmev-capture,14461498
,,1526,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-25T22:30:00Z,1,delta,delta_blocks,14458072,xmev-capture,14458071
,,1527,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:40:00Z,0,delta,delta_blocks,14461057,xmev-capture,14461056
,,1528,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:10:00Z,0,delta,delta_blocks,14460955,xmev-capture,14460954
,,1529,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:50:00Z,3,delta,delta_blocks,14461642,xmev-capture,14461643
,,1530,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:10:00Z,1,delta,delta_blocks,14462241,xmev-capture,14462240
,,1531,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:10:00Z,1,delta,delta_blocks,14461991,xmev-capture,14461991
,,1532,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:20:00Z,1,delta,delta_blocks,14460989,xmev-capture,14460988
,,1533,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:30:00Z,2,delta,delta_blocks,14460774,xmev-capture,14460774
,,1534,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:00:00Z,1,delta,delta_blocks,14460880,xmev-capture,14460879
,,1535,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:50:00Z,0,delta,delta_blocks,14462185,xmev-capture,14462184
,,1536,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:10:00Z,1,delta,delta_blocks,14461188,xmev-capture,14461188
,,1537,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:20:00Z,1,delta,delta_blocks,14461767,xmev-capture,14461766
,,1538,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:40:00Z,1,delta,delta_blocks,14461335,xmev-capture,14461334
,,1539,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:30:00Z,1,delta,delta_blocks,14462643,xmev-capture,14462643
,,1540,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:30:00Z,0,delta,delta_blocks,14462340,xmev-capture,14462340
,,1541,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:40:00Z,1,delta,delta_blocks,14461566,xmev-capture,14461565
,,1542,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:30:00Z,2,delta,delta_blocks,14462070,xmev-capture,14462069
,,1543,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:20:00Z,0,delta,delta_blocks,14461242,xmev-capture,14461241
,,1544,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:30:00Z,2,delta,delta_blocks,14461536,xmev-capture,14461536
,,1545,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T07:50:00Z,0,delta,delta_blocks,14460589,xmev-capture,14460588
,,1546,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:10:00Z,0,delta,delta_blocks,14461459,xmev-capture,14461458
,,1547,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:10:00Z,1,delta,delta_blocks,14462809,xmev-capture,14462809
,,1548,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:50:00Z,2,delta,delta_blocks,14462729,xmev-capture,14462729
,,1549,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:00:00Z,1,delta,delta_blocks,14462763,xmev-capture,14462762
,,1550,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:40:00Z,0,delta,delta_blocks,14462951,xmev-capture,14462950
,,1551,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:40:00Z,0,delta,delta_blocks,14461084,xmev-capture,14461084
,,1552,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:30:00Z,1,delta,delta_blocks,14461290,xmev-capture,14461289
