,result,table,_start,_stop,_time,_value,_field,_measurement,host,timestamp
,,219,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:42:00Z,6,lag,polygon_lag,xmev-capture,1648460510928
,,220,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:14:00Z,8,lag,polygon_lag,xmev-capture,1648458809730
,,221,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:34:00Z,6,lag,ethereum_lag,xmev-capture,1648460038573
,,222,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:55:00Z,8,lag,polygon_lag,xmev-capture,1648457652889
,,223,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:19:00Z,2,lag,polygon_lag,xmev-capture,1648459113927
,,224,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:50:00Z,4,lag,polygon_lag,xmev-capture,1648457392700
,,225,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:42:00Z,9,lag,polygon_lag,xmev-capture,1648456868315
,,226,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:09:00Z,3,lag,polygon_lag,xmev-capture,1648458501536
,,227,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:59:00Z,10,lag,polygon_lag,xmev-capture,1648457905074
,,228,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:23:00Z,7,lag,polygon_lag,xmev-capture,1648459322230
,,229,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:29:00Z,8,lag,polygon_lag,xmev-capture,1648459726381
,,230,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:56:00Z,5,lag,ethereum_lag,xmev-capture,1648457732941
,,231,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:13:00Z,8,lag,polygon_lag,xmev-capture,1648455135072
,,232,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:33:00Z,5,lag,polygon_lag,xmev-capture,1648459950607
,,233,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:19:00Z,2,lag,polygon_lag,xmev-capture,1648459121963
,,234,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:41:00Z,8,lag,ethereum_lag,xmev-capture,1648453221671
,,235,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:21:00Z,7,lag,polygon_lag,xmev-capture,1648455655474
,,236,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:38:00Z,4,lag,polygon_lag,xmev-capture,1648456656171
,,237,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:19:00Z,2,lag,polygon_lag,xmev-capture,1648459137966
,,238,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:06:00Z,7,lag,polygon_lag,xmev-capture,1648461907945
,,239,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:07:00Z,7,lag,polygon_lag,xmev-capture,1648462000005
,,240,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:51:00Z,3,lag,polygon_lag,xmev-capture,1648453810117
,,241,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:26:00Z,14,lag,ethereum_lag,xmev-capture,1648455903608
,,242,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:12:00Z,8,lag,polygon_lag,xmev-capture,1648458689643
,,243,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:05:00Z,5,lag,polygon_lag,xmev-capture,1648458249345
,,244,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:24:00Z,10,lag,polygon_lag,xmev-capture,1648459386140
,,245,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:45:00Z,1,lag,polygon_lag,xmev-capture,1648457040437
,,246,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:59:00Z,8,lag,polygon_lag,xmev-capture,1648461519633
,,247,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:00:00Z,6,lag,polygon_lag,xmev-capture,1648457989131
,,248,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:42:00Z,2,lag,polygon_lag,xmev-capture,1648453269720
,,249,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:09:00Z,4,lag,polygon_lag,xmev-capture,1648458509510
,,250,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:48:00Z,4,lag,polygon_lag,xmev-capture,1648457260615
,,251,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:52:00Z,5,lag,polygon_lag,xmev-capture,1648457504797
,,252,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:55:00Z,8,lag,polygon_lag,xmev-capture,1648454070310
,,253,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:45:00Z,4,lag,polygon_lag,xmev-capture,1648460687056
,,254,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:37:00Z,4,lag,polygon_lag,xmev-capture,1648456588137
,,255,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:44:00Z,4,lag,polygon_lag,xmev-capture,1648460639013
,,256,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:35:00Z,11,lag,ethereum_lag,xmev-capture,1648456448059
,,257,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:12:00Z,8,lag,polygon_lag,xmev-capture,1648455107058
,,258,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:06:00Z,9,lag,polygon_lag,xmev-capture,1648458313404
,,259,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:46:00Z,1,lag,polygon_lag,xmev-capture,1648457152527
,,260,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:39:00Z,9,lag,ethereum_lag,xmev-capture,1648460326777
,,261,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:55:00Z,6,lag,polygon_lag,xmev-capture,1648457684929
,,262,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:09:00Z,10,lag,ethereum_lag,xmev-capture,1648462124069
,,263,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:05:00Z,4,lag,polygon_lag,xmev-capture,1648454662746
,,264,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:13:00Z,3,lag,polygon_lag,xmev-capture,1648458761696
,,265,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:14:00Z,9,lag,polygon_lag,xmev-capture,1648462436350
,,266,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:20:00Z,8,lag,polygon_lag,xmev-capture,1648455595399
,,267,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:39:00Z,7,lag,polygon_lag,xmev-capture,1648456700219
,,268,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:59:00Z,9,lag,polygon_lag,xmev-capture,1648461495641
,,269,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:58:00Z,8,lag,polygon_lag,xmev-capture,1648461443584
,,270,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:49:00Z,3,lag,polygon_lag,xmev-capture,1648453722061
,,271,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:35:00Z,12,lag,ethereum_lag,xmev-capture,1648456464019
,,272,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:31:00Z,11,lag,ethereum_lag,xmev-capture,1648459818405
,,273,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:42:00Z,11,lag,ethereum_lag,xmev-capture,1648460490888
,,274,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:37:00Z,4,lag,polygon_lag,xmev-capture,1648452993532
,,275,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:43:00Z,8,lag,polygon_lag,xmev-capture,1648460534943
,,276,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:47:00Z,4,lag,polygon_lag,xmev-capture,1648460819143
,,277,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:15:00Z,6,lag,polygon_lag,xmev-capture,1648462476401
,,278,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:49:00Z,24,lag,ethereum_lag,xmev-capture,1648460891221
,,279,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:37:00Z,10,lag,polygon_lag,xmev-capture,1648456572116
,,280,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:32:00Z,8,lag,polygon_lag,xmev-capture,1648459894476
,,281,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:40:00Z,2,lag,polygon_lag,xmev-capture,1648456784275
,,282,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:16:00Z,8,lag,polygon_lag,xmev-capture,1648462532355
,,283,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:27:00Z,4,lag,polygon_lag,xmev-capture,1648456019712
,,284,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:03:00Z,8,lag,polygon_lag,xmev-capture,1648461727797
,,285,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:02:00Z,8,lag,polygon_lag,xmev-capture,1648458081213
,,286,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:12:00Z,12,lag,ethereum_lag,xmev-capture,1648462276147
,,287,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:57:00Z,4,lag,polygon_lag,xmev-capture,1648461387568
,,288,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:31:00Z,5,lag,polygon_lag,xmev-capture,1648459842439
,,289,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:38:00Z,6,lag,polygon_lag,xmev-capture,1648460274766
,,290,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:18:00Z,2,lag,polygon_lag,xmev-capture,1648459057906
,,291,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:02:00Z,8,lag,polygon_lag,xmev-capture,1648458085260
,,292,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:03:00Z,6,lag,ethereum_lag,xmev-capture,1648461779801
,,293,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:33:00Z,6,lag,polygon_lag,xmev-capture,1648459934529
,,294,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:48:00Z,2,lag,polygon_lag,xmev-capture,1648453625974
,,295,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:04:00Z,6,lag,polygon_lag,xmev-capture,1648461827879
,,296,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:22:00Z,6,lag,polygon_lag,xmev-capture,1648459294083
,,297,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:27:00Z,43,lag,ethereum_lag,xmev-capture,1648459578247
,,298,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:33:00Z,3,lag,polygon_lag,xmev-capture,1648456319942
,,299,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:54:00Z,9,lag,polygon_lag,xmev-capture,1648454002270
,,300,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:56:00Z,5,lag,ethereum_lag,xmev-capture,1648461339515
,,301,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:52:00Z,9,lag,ethereum_lag,xmev-capture,1648453882152
,,302,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:13:00Z,7,lag,polygon_lag,xmev-capture,1648462348223
,,303,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:49:00Z,3,lag,polygon_lag,xmev-capture,1648453714037
,,304,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:39:00Z,11,lag,ethereum_lag,xmev-capture,1648456708192
,,305,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:48:00Z,7,lag,polygon_lag,xmev-capture,1648457248624
,,306,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:25:00Z,8,lag,ethereum_lag,xmev-capture,1648459498212
,,307,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:37:00Z,3,lag,polygon_lag,xmev-capture,1648460210761
,,308,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:46:00Z,4,lag,polygon_lag,xmev-capture,1648460751089
,,309,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:01:00Z,5,lag,polygon_lag,xmev-capture,1648461635735
,,310,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:09:00Z,8,lag,polygon_lag,xmev-capture,1648462132081
,,311,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:17:00Z,7,lag,polygon_lag,xmev-capture,1648462604384
,,312,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:32:00Z,19,lag,ethereum_lag,xmev-capture,1648452685272
,,313,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:40:00Z,2,lag,polygon_lag,xmev-capture,1648453197665
,,314,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:55:00Z,8,lag,polygon_lag,xmev-capture,1648454082333
,,315,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:12:00Z,7,lag,polygon_lag,xmev-capture,1648455087084
,,316,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:04:00Z,6,lag,polygon_lag,xmev-capture,1648458201309
,,317,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:16:00Z,2,lag,polygon_lag,xmev-capture,1648458937822
,,318,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:19:00Z,16,lag,ethereum_lag,xmev-capture,1648462728461
,,319,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:50:00Z,3,lag,polygon_lag,xmev-capture,1648453750064
,,320,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:06:00Z,5,lag,polygon_lag,xmev-capture,1648454702759
,,321,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:17:00Z,2,lag,polygon_lag,xmev-capture,1648459013854
,,322,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:44:00Z,3,lag,polygon_lag,xmev-capture,1648460622999
,,323,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:35:00Z,4,lag,polygon_lag,xmev-capture,1648452869428
,,324,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:09:00Z,5,lag,polygon_lag,xmev-capture,1648462088051
,,325,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:09:00Z,8,lag,polygon_lag,xmev-capture,1648454890895
,,326,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:52:00Z,5,lag,polygon_lag,xmev-capture,1648461091387
,,327,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:42:00Z,2,lag,polygon_lag,xmev-capture,1648453297765
,,328,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:49:00Z,3,lag,polygon_lag,xmev-capture,1648460891204
,,329,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:32:00Z,20,lag,ethereum_lag,xmev-capture,1648452661246
,,330,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:47:00Z,11,lag,ethereum_lag,xmev-capture,1648453573946
,,331,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:12:00Z,5,lag,polygon_lag,xmev-capture,1648455079029
,,332,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:46:00Z,1,lag,polygon_lag,xmev-capture,1648457124505
